Table S1. Transcripts differentially expressed compared to controls (0 dpi) in at least one time point (5% FDR).,,,,,
,,,,,
Ensembl transcript ID,zebrafish gene symbol,LFC: 2dpi-0dpi,LFC: 4dpi-0dpi,LFC: 7dpi-0dpi,LFC: 12dpi-0dpi
ENSDART00000005143,mycb,0.4444450595753,0.530109900135862,0.532628487747536,0.161240961381605
ENSDART00000005191,uqcrb,-0.157513362219193,-0.342943294376443,-0.339047909575246,-0.120275764811973
ENSDART00000005299,hsd17b12a,-0.34558452203923,-0.261321345357685,-0.16951907257595,-0.263954396117176
ENSDART00000005337,rimkla,-0.133054454716258,0.3044746104009,0.568720788037282,0.413212632690005
ENSDART00000005366,tpd52l2b,0.128420316257275,0.410964243953016,0.592205479735729,0.18613816716111
ENSDART00000005381,zgc:110269,0.510417857294215,0.424502267250668,0.418900743872515,0.314541954736586
ENSDART00000005382,gadd45bb,0.573666183720836,0.621043613962194,0.1886159951047,0.248433909735084
ENSDART00000005453,chd4a,0.299643373646031,0.42370858531306,0.655765012857362,0.391160008216422
ENSDART00000005479,chm,-0.00674533883632437,0.178224285458278,0.286548011296264,0.253225198628255
ENSDART00000005496,kctd9b,0.1614298387116,0.406047159053863,0.541753398541479,0.319048315620914
ENSDART00000005547,gnb3b,-0.185553203727472,-0.34397498590936,-0.508555347281477,-0.134197909627716
ENSDART00000005568,pdlim3b,0.923424522181597,1.66893650670401,1.37286226428992,1.01475863150693
ENSDART00000005573,tmem237b,0.093826401554615,-0.187405072196348,-0.456194248728106,-0.2107682086465
ENSDART00000005590,churc1,-0.0308810681752578,-0.244238480493228,-0.319974325060288,-0.284115834123784
ENSDART00000005593,casp3a,0.498469533122632,1.19894232715856,1.33228055397581,0.912417092761666
ENSDART00000005609,kifap3a,0.20357373831387,0.628570592448781,0.743430197061699,0.605809470995155
ENSDART00000005616,rnpep,0.523525834314429,0.750055071062152,0.776343829797715,0.462027267561076
ENSDART00000005638,stxbp1b,-0.193317071867675,-0.160131942605197,-0.312017597581673,-0.1169002686186
ENSDART00000005720,stat1a,0.0358802763897294,0.0451955420424923,0.615137638682035,0.020671747613105
ENSDART00000005724,ncanb,-0.308688968798704,-0.586976696071372,-0.410319755778318,-0.132925594431837
ENSDART00000005733,tma16,-0.0132239943170583,-0.144098167750657,-0.425909207672206,-0.168461972537247
ENSDART00000005738,slitrk2,-0.406151830426362,-0.49976030752952,-0.343598039298423,-0.0614490530308969
ENSDART00000005740,mef2aa,-3.74143245461338,-2.72317532144667,-1.74206170941684,-1.01253502410249
ENSDART00000005784,itgb1bp1,0.440140968476032,0.384181368241417,0.282182476240635,-0.012450945179452
ENSDART00000005842,fgf1a,-0.526483510635918,-0.462706742892591,-0.482028175791192,-0.122405700104753
ENSDART00000005847,nav3,0.773382381147558,1.00959305658443,0.901548271768918,0.783565612606956
ENSDART00000005869,rpp14,-0.113270835618677,-0.0301821028610964,-0.321668147777395,-0.171027578227953
ENSDART00000005929,ppp3ca,-0.536938928694751,-0.189476467583329,0.0166569511576288,0.377870736439023
ENSDART00000005944,rpl5a,0.381988038408198,0.550810638967462,0.338076701681414,0.013320357217609
ENSDART00000005957,lrit1a,-0.250152342838394,-0.282879741604958,-0.392873608636936,-0.351289311085005
ENSDART00000005989,dffb,0.378338656121979,0.455339873871408,0.44305579307375,0.165200781992634
ENSDART00000006058,eif2s1a,0.414016541931487,0.357076684435908,0.288596340109972,0.112415796820356
ENSDART00000006061,tcea3,-0.180343962681976,-0.0737089857931217,-0.351054612031191,-0.319778395426035
ENSDART00000006085,cbl,0.165119385645811,0.177558799814502,0.379174786969631,0.206196339443872
ENSDART00000006132,cfl1,0.199336875303803,0.296057395242485,0.303504193843589,0.166132926505676
ENSDART00000006211,prkcba,-0.217161161336699,-0.383264619952891,-0.338691874031497,-0.18252817460155
ENSDART00000006290,plekhb2,-0.293609184775093,-0.084638834773238,-0.118110885236746,-0.124049462533685
ENSDART00000006380,tbx3a,-0.244591707541095,-0.352646993289488,-0.14444740524924,0.0696149795792449
ENSDART00000006381,psen2,0.338086739473385,0.204848014792374,0.0670009421184495,-0.0240144158858632
ENSDART00000006417,pgm1,-0.367653769060865,-0.345273975457119,-0.348210635919434,-0.0867950038164388
ENSDART00000006435,gpr27,-0.291018325016589,-0.294873263862039,-0.134468137279868,0.025589784272278
ENSDART00000006474,glra4b,-0.564822449879549,-0.497893783257932,0.107334541989768,0.502166044771503
ENSDART00000006489,acsl4a,0.116872844499415,1.15809741160622,1.47709984410977,0.594582949575206
ENSDART00000006513,pdhb,-0.272240561632787,-0.336402892255251,-0.24589149602105,-0.0696347019078452
ENSDART00000006602,pde4a,-0.28466062303764,-0.353015908341286,-0.053068214033081,0.108985293348523
ENSDART00000006604,clpp,0.129850836804135,0.170330861673826,0.35050710924952,0.146117928457541
ENSDART00000006612,tbr1b,-1.16602994452717,-1.00820737197535,0.617040877019302,1.16947089319108
ENSDART00000006619,rbpms2b,-0.99657220518274,-0.617915271207464,-0.145310289377014,0.143289699058346
ENSDART00000006724,smarcd3b,-0.214336649027716,0.0642420099467396,0.499562005866722,0.504466247683498
ENSDART00000006778,acat2,-0.122422953512702,0.489045333705079,0.68803986381283,0.280940333800013
ENSDART00000006802,cct7,0.251283975461466,0.283261629135114,0.291096583257214,0.139424972894954
ENSDART00000006843,cacng1a,0.923524414439274,3.48220992526587,3.70002604959579,2.99432683210396
ENSDART00000006908,itgb3b,1.5254691104497,1.91513384581509,1.6138879639765,0.668451163698222
ENSDART00000006927,use1,-0.31469817252261,-0.230168126943602,-0.342013543079952,-0.20782604010651
ENSDART00000006990,elovl5,-0.296553837714046,-0.148251933999115,0.0399551513476414,-0.0625239865630404
ENSDART00000007021,atp6v1ba,-0.168038972030131,-0.268033099105079,-0.367112614668575,-0.15232711908066
ENSDART00000007103,nuak1a,-0.384666886560327,-0.409555272308129,0.121768678100745,0.275010155733567
ENSDART00000007122,guca1b,-0.373174817221461,-0.24309042274805,-0.518795688001878,-0.641476933289545
ENSDART00000007204,ddx49,0.428211200798568,0.389774550434536,0.371001972035231,0.147828916212228
ENSDART00000007208,lrrc4bb,-0.502121897760038,-0.528156818766267,0.0196333724534462,0.0677065982807849
ENSDART00000007231,psmb1,0.3368433992929,0.414770239964728,0.441532829366585,0.103495116908021
ENSDART00000007271,mtfr1l,-0.183189215233578,-0.389013192194537,-0.122809179197218,-0.106769923013022
ENSDART00000007293,tcap,1.35475832288105,0.769151740009891,1.08823531747218,0.716372996071017
ENSDART00000007308,wnt10a,-1.24682367588576,-1.58888825038049,-0.32235838899967,0.209755977152435
ENSDART00000007401,MAP3K13,-0.23184350075551,-0.363439198328158,-0.331818795454614,-0.269324907510831
ENSDART00000007512,pole3,0.117280209588346,0.335338239539841,0.217028027564326,0.0425690970284973
ENSDART00000007522,anos1a,-0.500742525135184,-0.407287946064499,-0.526812004120382,-0.21130046795117
ENSDART00000007531,slit2,-0.281096394568736,-0.311205465626224,-0.174560483246072,0.038385547607476
ENSDART00000007584,snap25a,-0.520469396959826,-0.457109197888105,-0.208714288317402,-0.117586031850608
ENSDART00000007587,gtf2h2,0.253100514882958,0.350059727022928,0.329257684205371,0.204207466280763
ENSDART00000007624,plch2a,-0.294880531182274,-0.00412795131521326,0.226839246671603,0.194999310231488
ENSDART00000007630,nhlh2,-0.287946109853364,-0.324673306047387,-0.385652144850376,-0.261092419354662
ENSDART00000007642,zgc:110239,0.83133470093458,0.383173307437419,0.0742642000101832,-0.168536089292953
ENSDART00000007778,grik1a,-0.423674768899384,-0.190804556290647,-0.271114708789884,-0.0631136001764505
ENSDART00000007789,idh1,0.209391071772835,0.491026616731455,0.596583339905838,0.19089644147671
ENSDART00000007797,slc30a4,0.328612858942562,0.218374470450584,0.122260678187137,0.141372312201153
ENSDART00000007806,zbtb16a,-0.634450414510134,-0.731920803528632,0.190781827672275,-0.364381887194586
ENSDART00000007827,spra,0.429147242900959,0.565391200108279,0.349944556768047,-0.12347626960069
ENSDART00000007856,fkbp16,-0.168302486638721,-0.129290800822247,-0.313457802974348,-0.0124461521999133
ENSDART00000007857,mettl2a,0.337109376058763,0.448868897336444,0.378403392318799,0.127678255419361
ENSDART00000007961,nt5c2l1,0.559923748807157,0.945665913732362,1.61461033328699,0.555210777977887
ENSDART00000007972,dlgap4b,-0.346497047324559,-0.558852798848159,-0.0931255756319032,-0.0871557199280362
ENSDART00000008010,pdk2a,-0.0706358468966051,0.148907690848462,-0.315237659542598,-0.171233723548213
ENSDART00000008038,sulf2a,0.420520728464897,1.27476738086428,2.36043819901963,2.49181524328752
ENSDART00000008058,aak1a,-0.07148440344589,-0.294378944128932,-0.45805272195715,-0.0706685351679367
ENSDART00000008152,sgk2b,1.19540492895489,0.789404089473706,0.784574894208921,0.645661759306065
ENSDART00000008287,pgam1a,-0.270559913397179,-0.416576315102767,-0.32401746289316,-0.168254728003231
ENSDART00000008302,insra,-0.066772744146575,-0.178139649163499,-0.319689592496053,-0.0980126715603059
ENSDART00000008326,pon2,0.00535877764653303,-0.0102119228172479,-0.591626082465475,-0.490299783801661
ENSDART00000008373,fosl1a,0.782719540317595,0.570182097542886,0.226810387380763,-0.332448720508809
ENSDART00000008402,sart3,-0.246563674611348,-0.213758299288786,-0.263959386909505,-0.225187449936986
ENSDART00000008594,tmem178,-0.626672748470012,-0.46901191682284,-0.272377326564064,0.0525207120774172
ENSDART00000008607,ttyh2l,0.127438147990665,-0.0710602714090744,-0.346686036573826,-0.327410337617449
ENSDART00000008638,rgma,-0.505076192712742,-0.285417329824009,-0.181405309388708,0.12756469542052
ENSDART00000008663,adam10b,0.00702344431910908,0.111335196321293,0.430661154556309,0.328928972957329
ENSDART00000008711,gys1,-0.668450567171393,-0.607630136342847,-0.282958969511298,-0.0090865845254652
ENSDART00000008785,anp32a,-0.194673883486563,-0.0864618880537691,-0.275568040971299,-0.184432260589284
ENSDART00000008807,rpl12,0.258765273629383,0.397825612749404,0.190712057543437,-0.0532037910026639
ENSDART00000008840,otofa,-0.788283647441586,-0.975123326218381,-0.331011929950061,-0.149384457284868
ENSDART00000008854,wsb1,0.135165037426611,0.298497883998841,0.131347407047967,-0.114776527759556
ENSDART00000008906,znf503,-0.367880647909479,-0.389528030610259,0.161538024654612,0.184463000430813
ENSDART00000008986,atp6v1e1a,0.0823239276034275,-0.13339842615358,-0.212735095719282,-0.280773093065249
ENSDART00000009164,esco2,1.57372956565647,0.878542320801806,0.358323204034809,0.160150266955684
ENSDART00000009178,impdh2,0.589155817521966,0.398351191258956,0.511972012347029,0.456829014930367
ENSDART00000009194,aimp2,0.0358678334326287,0.204745928085508,0.516008080991022,0.307277143238532
ENSDART00000009241,rpl35,0.440738233289568,0.454182760052702,0.310964715131835,0.0556586646032681
ENSDART00000009277,tuba1a,0.466164102640066,1.39407704914607,1.77381496145732,1.31379941992612
ENSDART00000009337,eno1a,-0.396364992338659,-0.428345122310969,-0.288646494068992,-0.130833413874601
ENSDART00000009343,pyroxd2,0.778556586705064,0.730253968572353,0.295998208944792,0.188824159448254
ENSDART00000009393,col1a1a,0.640444957270684,1.80436283557176,2.83965411126118,1.43643857087944
ENSDART00000009477,cct8,0.273946899613935,0.422596500261876,0.299361505107018,0.113502812738177
ENSDART00000009484,cct6a,0.227309435978898,0.273743839865746,0.264898076444764,0.101996724429524
ENSDART00000009549,rhag,0.978985739500634,1.2720633199274,1.67875901756088,0.617102069081571
ENSDART00000009569,slc12a5b,-0.543274128737042,-0.639831061721789,-0.420973005247686,-0.0724371918845859
ENSDART00000009609,eif5a,0.382861639165564,0.513300938124325,0.466153608208774,0.171038659461083
ENSDART00000009653,kcna1b,-0.516499979575208,-0.917921415310746,-0.602149267535251,-0.420615578189885
ENSDART00000009689,mhc1uba,0.373310900104498,0.635354786119785,0.756757814605865,0.245538964747857
ENSDART00000009691,scml4,-0.348233268421768,-0.325522885381208,-0.113421584695085,0.115178638228593
ENSDART00000009740,smad7,-0.0824050779144456,-0.3526375373514,-0.492507074536577,-0.0665497179806699
ENSDART00000009777,glra3,-0.385455571288838,-0.554614527978317,-0.516083393747591,-0.222622560296445
ENSDART00000009888,casq1b,2.28424402891894,1.99569849499744,4.52179661179175,3.07832088779958
ENSDART00000009892,gabbr1a,-0.618262886780479,-0.683782394279887,0.0130085306561767,0.484024165794964
ENSDART00000009938,tcf12,-0.385864267250434,-0.351608927419116,-0.283149928374055,-0.323464658876132
ENSDART00000009952,zfand5a,-0.376361025157955,-0.474270129985761,-1.1805267919345,-1.0632929084142
ENSDART00000010041,dhfr,0.0952536572622235,-0.0249400681259779,-0.334824980878454,-0.340899319618619
ENSDART00000010046,rhpn2,-0.531285648898782,-0.280012713860795,-0.367908087188611,-0.481376215891966
ENSDART00000010104,crtap,0.22519940303829,0.11581952703331,-0.259534709546585,-0.588755147708054
ENSDART00000010119,eef1a2,-1.58639957716362,-1.40435806208545,-0.45545093436272,0.174130307633418
ENSDART00000010140,igf2bp3,0.357904838741425,0.436869624278163,1.38352682022351,1.11812098527867
ENSDART00000010144,pvalb2,0.379417351800273,4.69087598223607,5.4474687159466,3.62911622263266
ENSDART00000010199,fam219ab,-0.329176512254687,-0.152550548249866,-0.1431701097717,0.0106605404113189
ENSDART00000010246,ugt1ab,1.57821269654093,1.1698196967184,0.509084599477387,-0.0461316091992868
ENSDART00000010256,eif3m,0.301540845481588,0.415293475151571,0.295465222175923,0.0735928805416399
ENSDART00000010257,fam73a,-0.203941778218642,-0.403469010678266,-0.199714259174319,-0.0452162911803331
ENSDART00000010261,pno1,0.396735225686195,0.379415162342524,0.20506238995215,-0.0428876981960454
ENSDART00000010271,aida,0.207262437789937,0.531449642347222,0.462716258306241,0.148174666128136
ENSDART00000010274,dpysl5a,0.119382655065041,1.05286973381127,1.41449873074798,1.23076972654154
ENSDART00000010282,cbr1l,0.612622623196137,0.498855932319773,0.466697421475073,-0.0881585883503572
ENSDART00000010378,myo3b,0.121341421857907,-0.39694715136718,-0.67729093309748,-0.232688387176997
ENSDART00000010420,actr1,0.0798331076418018,0.20127794813001,0.258101559442509,0.148775131666174
ENSDART00000010452,zgc:91860,-0.34618680892385,-0.437676547740177,-0.463741508795158,-0.20312040238535
ENSDART00000010495,znrf1,0.045008698479261,0.172887689723287,0.379569247036552,0.252907322344141
ENSDART00000010512,zgc:92907,-0.132831846904883,-0.132364383959522,-0.33824281855575,-0.20060682268873
ENSDART00000010647,rcc2,0.312248055382082,0.548926660329144,0.398800485687029,0.153742100220574
ENSDART00000010683,impa1,0.486043052974133,0.448191747174396,0.382482236933825,0.291162030628564
ENSDART00000010757,rgmb,-0.151394226549096,0.13237803477656,0.469172544647935,0.353520679592473
ENSDART00000010824,acy1,-0.16534468031634,-0.281016974255432,-0.383338169785469,-0.31990568032535
ENSDART00000010982,fgf13a,-0.282182655120161,-0.227308636088628,-0.321295111506751,-0.222652121164332
ENSDART00000010997,tpm3,0.446911874235113,0.508209148121978,0.705423056710014,0.171806010796407
ENSDART00000011004,mfsd5,-0.162600192900384,-0.289194120967018,-0.512584456859968,-0.472173717460927
ENSDART00000011052,eif3d,0.19426542884102,0.254685578974134,0.234360886985913,-0.0255413787549925
ENSDART00000011135,kita,-0.136826900250011,-0.266279657121074,-0.502022944532869,-0.592221275874051
ENSDART00000011143,myd88,0.151844950378725,0.218469720382978,-0.215204616215512,-0.645828485814102
ENSDART00000011149,fam185a,-0.225870360989068,-0.305876808755985,-0.396323931727418,-0.356813486539739
ENSDART00000011224,itga10,2.43920781636039,3.88884559723688,4.30253352316884,3.0551767757863
ENSDART00000011229,sub1b,-0.0822573977695299,-0.179031151080567,-0.405374565801636,-0.271111896624784
ENSDART00000011251,rpl3,0.320453820267343,0.346921833475819,0.271797844530228,0.0144064266787922
ENSDART00000011258,npl,0.373272644604941,0.540615430071786,0.468726438778221,0.170404916809186
ENSDART00000011283,cnr1,0.295670672710527,0.194472760143898,0.129586790476711,0.0473354675390875
ENSDART00000011287,aqp4,-0.584037247688081,-0.688442177446046,-0.670108654485459,-0.488547148817158
ENSDART00000011305,dpp3,0.26030445401944,0.22840840938788,0.405249148468191,0.162562786919796
ENSDART00000011317,ntm,-0.235410973072716,-0.452806912954263,-0.580240928258275,-0.252707535762333
ENSDART00000011362,arrdc2,0.681126696534792,0.668866290347533,0.476399009029017,0.0920227184045445
ENSDART00000011398,si:ch73-335l21.1,-0.0119301400442629,-0.263037650534402,-0.302583761641609,-0.0480514838694809
ENSDART00000011447,sae1,0.282597280969249,0.674186287383543,0.734155696673228,0.424524708138663
ENSDART00000011453,sypb,-0.342744234289698,-0.453708066878478,-0.335132889736091,-0.074863584171512
ENSDART00000011456,tsg101b,0.363139744826264,0.115005700125776,0.0613907831133117,-0.157671492699569
ENSDART00000011519,slc6a1l,0.105782424159521,-0.162202997757532,-0.466558128228305,-0.662799909361231
ENSDART00000011568,syngr3a,-0.0642950471346505,0.234968680921132,0.63147156973574,0.633880468691027
ENSDART00000011570,zgc:101716,0.810996291000136,0.904458728105271,0.54949556022234,0.446318290413285
ENSDART00000011627,irx7,-0.278306389621454,-0.509115666216263,-0.233145912257286,-0.150983113884114
ENSDART00000011691,baxa,0.500319713959598,0.75240760938571,0.690306826093073,0.303338950287238
ENSDART00000011699,nono,0.0317229016593273,0.329157035347052,0.240624596250041,0.0571674407256613
ENSDART00000011863,hdlbpa,0.446892019847899,0.32222352236994,0.24484116476027,-0.0501941366258591
ENSDART00000011865,sec23b,-0.409405473216953,0.102005827608781,0.534469651326561,0.138588713904596
ENSDART00000011878,eif4a1b,0.13427950593472,0.344064550912112,0.309281201813415,0.284267368981066
ENSDART00000011936,ccdc106a,-0.452156268766773,-0.260031370062803,-0.330808493078522,-0.261299437692622
ENSDART00000012023,faimb,-0.164145300874814,-0.164693038572406,-0.391621681550831,-0.153828799174585
ENSDART00000012119,zgc:110366,-0.0759856600689165,0.059679617663674,-0.314844750226018,-0.244737794752098
